Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,CEST,COTO,ADTO,UNTO,ININ,UNQU,TATO,GRTO,GRGR
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,1/2/2019,15:24,Ewallet,249.96,4.761904762,12.498,5.6,6.9433333333333325,0.9523809523809523,0.01814349252832834,0.9523809523809523,0.3810133430948952,6.9433333333333325,0.04761904761904761,0.01814349252832834,0.3810133430948952
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,3/29/2019,16:54,Ewallet,217.26,4.761904762,10.863,8.2,24.14,0.9523809523809523,0.020874286073740922,0.9523809523809523,0.43836000754855936,24.14,0.047619047619047616,0.020874286073740922,0.43836000754855936
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,3/14/2019,12:32,Cash,194.22,4.761904762,9.711,7.3,2.397777777777778,0.9523809523809523,0.023350568388327424,0.9523809523809523,0.49036193615487594,2.397777777777778,0.047619047619047616,0.023350568388327424,0.49036193615487594
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2/11/2019,15:42,Credit card,892.0,4.761904762,44.6,4.4,8.92,0.9523809523809523,0.005084245955584028,0.9523809523809523,0.10676916506726458,8.92,0.047619047619047616,0.005084245955584028,0.10676916506726458
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,1/30/2019,13:58,Ewallet,339.36,4.761904762,16.968,5.7,5.3025,0.9523809523809524,0.01336382423497452,0.9523809523809524,0.2806403089344649,5.3025,0.04761904761904762,0.01336382423497452,0.2806403089344649
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,3/20/2019,15:08,Ewallet,447.06,4.761904762,22.353,5.0,12.418333333333335,0.9523809523809523,0.01014438194511017,0.9523809523809523,0.21303202084731357,12.418333333333335,0.04761904761904762,0.01014438194511017,0.21303202084731357
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,3/20/2019,13:02,Cash,198.5,4.761904762,9.925,9.0,49.625,0.9523809523809523,0.022847090137939306,0.9523809523809523,0.47978889289672544,49.625,0.047619047619047616,0.022847090137939306,0.47978889289672544
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,1/17/2019,13:01,Credit card,812.1,4.761904762,40.605,6.3,8.120999999999999,0.9523809523809523,0.005584469144663161,0.9523809523809523,0.11727385203792638,8.120999999999999,0.047619047619047616,0.005584469144663161,0.11727385203792638
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,2/3/2019,16:40,Credit card,493.3,4.761904762,24.665,9.4,4.933,0.9523809523809523,0.009193487517496357,0.9523809523809523,0.1930632378674235,4.933,0.047619047619047616,0.009193487517496357,0.1930632378674235
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,1/1/2019,13:55,Cash,591.66,4.761904762,29.583,7.7,7.304444444444444,0.9523809523809522,0.007665124213874442,0.9523809523809522,0.1609676084913633,7.304444444444444,0.04761904761904761,0.007665124213874442,0.1609676084913633
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,1/10/2019,10:33,Credit card,559.02,4.761904762,27.951,5.5,11.40857142857143,0.9523809523809523,0.008112674667061916,0.9523809523809523,0.17036616800830026,11.40857142857143,0.047619047619047616,0.008112674667061916,0.17036616800830026
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,3/2/2019,16:42,Ewallet,517.86,4.761904762,25.893,4.1,10.56857142857143,0.9523809523809523,0.008757477681962214,0.9523809523809523,0.1839070313212065,10.56857142857143,0.047619047619047616,0.008757477681962214,0.1839070313212065
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2/25/2019,17:16,Credit card,410.2,4.761904762,20.51,7.6,16.408,0.9523809523809524,0.011055941960948203,0.9523809523809524,0.23217478117991225,16.408,0.04761904761904762,0.011055941960948203,0.23217478117991225
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,1/29/2019,11:48,Cash,266.7,4.761904762,13.335,8.6,2.6670000000000003,0.9523809523809522,0.017004677136786474,0.9523809523809522,0.35709821987251594,2.6670000000000003,0.047619047619047616,0.017004677136786474,0.35709821987251594
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,3/10/2019,19:35,Ewallet,70.91,4.761904762,3.5455,8.3,1.4471428571428573,0.9523809523809523,0.0639563868619511,0.9523809523809523,1.3430841241009732,1.4471428571428573,0.04761904761904762,0.0639563868619511,1.3430841241009732
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,1/13/2019,19:55,Credit card,144.78,4.761904762,7.239,8.1,36.195,0.9523809523809523,0.031324405251975086,0.9523809523809523,0.6578125102914768,36.195,0.047619047619047616,0.031324405251975086,0.6578125102914768
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,3/22/2019,14:33,Credit card,429.55,4.761904762,21.4775,8.6,17.182,0.9523809523809524,0.010557903369528467,0.9523809523809524,0.2217159707600978,17.182,0.047619047619047616,0.010557903369528467,0.2217159707600978
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,3/1/2019,19:49,Ewallet,569.17,4.761904762,28.4585,6.3,11.615714285714287,0.9523809523809522,0.00796800146244699,0.9523809523809522,0.16732803071138677,11.615714285714287,0.047619047619047616,0.00796800146244699,0.16732803071138677
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2/20/2019,18:43,Cash,241.2,4.761904762,12.06,5.8,15.075,0.9523809523809523,0.018802435291794994,0.9523809523809523,0.39485114112769487,15.075,0.04761904761904762,0.018802435291794994,0.39485114112769487
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,1/14/2019,14:43,Ewallet,127.08,4.761904762,6.354,6.2,7.9425,0.9523809523809524,0.03568734177196217,0.9523809523809524,0.7494341772112055,7.9425,0.04761904761904762,0.03568734177196217,0.7494341772112055
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,3/26/2019,13:54,Cash,257.08,4.761904762,12.854,7.7,16.0675,0.9523809523809522,0.017640996547304156,0.9523809523809522,0.3704609274933873,16.0675,0.04761904761904761,0.017640996547304156,0.3704609274933873
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,3/1/2019,12:15,Ewallet,139.02,4.761904762,6.951,8.1,34.755,0.9523809523809524,0.03262226580622179,0.9523809523809524,0.6850675819306575,34.755,0.047619047619047616,0.03262226580622179,0.6850675819306575
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,1/7/2019,12:37,Cash,81.66,4.761904762,4.083,7.3,9.073333333333332,0.9523809523809524,0.05553695067818948,0.9523809523809524,1.1662759642419789,9.073333333333332,0.04761904761904762,0.05553695067818948,1.1662759642419789
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,2/1/2019,19:54,Cash,310.72,4.761904762,15.536,8.4,19.42,0.9523809523809526,0.014595608240154972,0.9523809523809526,0.3065077730432544,19.42,0.04761904761904762,0.014595608240154972,0.3065077730432544
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2/13/2019,15:06,Credit card,185.96,4.761904762,9.298,8.0,46.49,0.9523809523809523,0.024387757541304327,0.9523809523809523,0.5121429083673908,46.49,0.047619047619047616,0.024387757541304327,0.5121429083673908
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,1/14/2019,18:03,Credit card,72.32,4.761904762,3.616,9.5,4.52,0.9523809523809522,0.06270944956278972,0.9523809523809522,1.3168984408185842,4.52,0.047619047619047616,0.06270944956278972,1.3168984408185842
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,1/19/2019,15:58,Ewallet,189.18,4.761904762,9.459,7.0,21.02,0.9523809523809523,0.023972657745961266,0.9523809523809523,0.5034258126651866,21.02,0.047619047619047616,0.023972657745961266,0.5034258126651866
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,3/9/2019,13:53,Credit card,206.84,4.761904762,10.342,9.8,12.9275,0.9523809523809524,0.021925872134891475,0.9523809523809524,0.46044331483272094,12.9275,0.04761904761904762,0.021925872134891475,0.46044331483272094
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,3/27/2019,14:03,Cash,157.02,4.761904762,7.851,9.2,17.44666666666667,0.9523809523809524,0.028882609810093954,0.9523809523809524,0.6065348060119731,17.44666666666667,0.047619047619047616,0.028882609810093954,0.6065348060119731
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2/4/2019,16:38,Ewallet,215.3,4.761904762,10.765,7.7,8.612,0.9523809523809524,0.02106431673191339,0.9523809523809524,0.44235065137018115,8.612,0.04761904761904762,0.02106431673191339,0.44235065137018115
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,3/14/2019,11:07,Cash,596.1,4.761904762,29.805,5.3,5.961,0.9523809523809524,0.007608031190036828,0.9523809523809524,0.15976865499077336,5.961,0.04761904761904762,0.007608031190036828,0.15976865499077336
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,3/4/2019,12:23,Cash,73.1,4.761904762,3.655,4.4,2.924,0.9523809523809523,0.0620403200052114,0.9523809523809523,1.3028467201094394,2.924,0.047619047619047616,0.0620403200052114,1.3028467201094394
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,3/3/2019,10:54,Credit card,279.18,4.761904762,13.959,4.3,7.755,0.9523809523809523,0.016244528234045964,0.9523809523809523,0.3411350929149653,7.755,0.047619047619047616,0.016244528234045964,0.3411350929149653
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,1/27/2019,17:38,Ewallet,169.68,4.761904762,8.484,9.4,3.4628571428571426,0.9523809523809524,0.02672764846994904,0.9523809523809524,0.5612806178689298,3.4628571428571426,0.04761904761904762,0.02672764846994904,0.5612806178689298
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,2/7/2019,14:13,Cash,45.58,4.761904762,2.279,9.8,45.58,0.9523809523809523,0.09949862642345222,0.9523809523809523,2.089471154892497,45.58,0.047619047619047616,0.09949862642345222,2.089471154892497
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2/5/2019,11:51,Ewallet,225.6,4.761904762,11.28,4.8,25.066666666666666,0.9523809523809523,0.020102603689631883,0.9523809523809523,0.42215467748226954,25.066666666666666,0.047619047619047616,0.020102603689631883,0.42215467748226954
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,3/15/2019,13:05,Cash,290.4,4.761904762,14.52,5.3,32.266666666666666,0.9523809523809522,0.015616898734094189,0.9523809523809522,0.327954873415978,32.266666666666666,0.047619047619047616,0.015616898734094189,0.327954873415978
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,3/1/2019,11:30,Credit card,44.46,4.761904762,2.223,8.7,4.94,0.9523809523809524,0.10200511453848296,0.9523809523809524,2.1421074053081424,4.94,0.047619047619047616,0.10200511453848296,2.1421074053081424
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2/15/2019,13:30,Credit card,156.6,4.761904762,7.83,9.5,17.400000000000002,0.9523809523809523,0.028960072748281943,0.9523809523809523,0.6081615277139208,17.400000000000002,0.047619047619047616,0.028960072748281943,0.6081615277139208
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2/17/2019,19:11,Ewallet,419.94,4.761904762,20.997,5.3,5.184444444444444,0.9523809523809523,0.010799512769397897,0.9523809523809523,0.22678976815735583,5.184444444444444,0.047619047619047616,0.010799512769397897,0.22678976815735583
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,1/26/2019,18:53,Cash,184.25,4.761904762,9.2125,9.2,7.37,0.9523809523809523,0.024614097109258902,0.9523809523809523,0.516896039294437,7.37,0.047619047619047616,0.024614097109258902,0.516896039294437
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,3/24/2019,14:22,Ewallet,140.64,4.761904762,7.032,9.6,35.16,0.9523809523809523,0.03224649738609892,0.9523809523809523,0.6771764451080774,35.16,0.04761904761904762,0.03224649738609892,0.6771764451080774
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,1/23/2019,17:16,Ewallet,83.08,4.761904762,4.154,6.4,83.08,0.9523809523809524,0.05458771536327579,0.9523809523809524,1.1463420226287917,83.08,0.04761904761904762,0.05458771536327579,1.1463420226287917
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,1/26/2019,10:06,Credit card,64.99,4.761904762,3.2495,4.5,64.99,0.9523809523809522,0.06978223407264121,0.9523809523809522,1.4654269155254656,64.99,0.04761904761904761,0.06978223407264121,1.4654269155254656
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,3/14/2019,20:35,Ewallet,775.6,4.761904762,38.78,6.9,7.756,0.9523809523809524,0.005847276163461775,0.9523809523809524,0.12279279943269727,7.756,0.04761904761904762,0.005847276163461775,0.12279279943269727
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,3/17/2019,13:54,Ewallet,327.06,4.761904762,16.353,7.8,9.084999999999999,0.9523809523809523,0.013866407975236814,0.9523809523809523,0.2911945674799731,9.084999999999999,0.04761904761904762,0.013866407975236814,0.2911945674799731
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,1/8/2019,20:08,Cash,363.23,4.761904762,18.1615,4.5,7.412857142857143,0.9523809523809524,0.01248560799598313,0.9523809523809524,0.26219776791564575,7.412857142857143,0.047619047619047616,0.01248560799598313,0.26219776791564575
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2/8/2019,15:26,Cash,127.0,4.761904762,6.35,8.6,7.9375,0.9523809523809524,0.035709821987251596,0.9523809523809524,0.7499062617322836,7.9375,0.047619047619047616,0.035709821987251596,0.7499062617322836
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2/10/2019,12:56,Ewallet,375.55,4.761904762,18.7775,5.2,7.664285714285714,0.9523809523809524,0.012076014891175484,0.9523809523809524,0.25359631271468513,7.664285714285714,0.04761904761904762,0.012076014891175484,0.25359631271468513
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,3/28/2019,19:16,Credit card,199.16,4.761904762,9.958,6.4,12.4475,0.9523809523809524,0.02277137674423053,0.9523809523809524,0.47819891162884115,12.4475,0.04761904761904762,0.02277137674423053,0.47819891162884115
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,1/23/2019,12:20,Ewallet,30.61,4.761904762,1.5305,5.2,30.61,0.9523809523809523,0.14815901314540844,0.9523809523809523,3.1113392760535774,30.61,0.047619047619047616,0.14815901314540844,3.1113392760535774
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,1/17/2019,10:37,Ewallet,115.78,4.761904762,5.789,8.9,28.945,0.9523809523809523,0.03917038687494345,0.9523809523809523,0.8225781243738125,28.945,0.047619047619047616,0.03917038687494345,0.8225781243738125
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2/7/2019,10:18,Credit card,28.96,4.761904762,1.448,6.2,28.96,0.9523809523809523,0.15660039338332019,0.9523809523809523,3.288608261049724,28.96,0.047619047619047616,0.15660039338332019,3.288608261049724
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,3/9/2019,11:23,Cash,890.73,4.761904762,44.5365,6.7,10.996666666666666,0.9523809523809524,0.005091495057291158,0.9523809523809524,0.10692139620311432,10.996666666666666,0.047619047619047616,0.005091495057291158,0.10692139620311432
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,1/24/2019,11:45,Cash,279.66,4.761904762,13.983,7.2,31.073333333333334,0.9523809523809526,0.016216646615107463,0.9523809523809526,0.3405495789172567,31.073333333333334,0.04761904761904762,0.016216646615107463,0.3405495789172567
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,1/19/2019,16:08,Credit card,80.93,4.761904762,4.0465,9.0,80.93,0.9523809523809524,0.056037901796379,0.9523809523809524,1.176795937723959,80.93,0.047619047619047616,0.056037901796379,1.176795937723959
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2/3/2019,11:25,Ewallet,674.5,4.761904762,33.725,4.2,6.745,0.9523809523809523,0.0067237174090154965,0.9523809523809523,0.14119806558932543,6.745,0.047619047619047616,0.0067237174090154965,0.14119806558932543
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,3/20/2019,12:24,Ewallet,348.48,4.761904762,17.424,4.2,4.302222222222222,0.9523809523809524,0.013014082278411825,0.9523809523809524,0.27329572784664835,4.302222222222222,0.047619047619047616,0.013014082278411825,0.27329572784664835
327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,1/13/2019,19:51,Cash,435.6,4.761904762,21.78,6.9,12.1,0.9523809523809524,0.01041126582272946,0.9523809523809524,0.21863658227731864,12.1,0.04761904761904762,0.01041126582272946,0.21863658227731864
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,3/14/2019,18:10,Ewallet,439.55,4.761904762,21.9775,4.4,17.582,0.9523809523809524,0.010317705363169043,0.9523809523809524,0.21667181262654991,17.582,0.047619047619047616,0.010317705363169043,0.21667181262654991
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,1/23/2019,11:22,Credit card,591.18,4.761904762,29.559,4.0,16.421666666666667,0.9523809523809522,0.007671347799961014,0.9523809523809522,0.1610983037991813,16.421666666666667,0.047619047619047616,0.007671347799961014,0.1610983037991813
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2/7/2019,17:55,Ewallet,260.76,4.761904762,13.038,8.5,7.243333333333333,0.9523809523809523,0.017392036326050592,0.9523809523809523,0.36523276284706246,7.243333333333333,0.047619047619047616,0.017392036326050592,0.36523276284706246
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,3/28/2019,15:30,Credit card,215.04,4.761904762,10.752,9.2,23.893333333333334,0.9523809523809523,0.021089785120819163,0.9523809523809523,0.44288548753720236,23.893333333333334,0.04761904761904762,0.021089785120819163,0.44288548753720236
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,3/20/2019,19:44,Cash,91.61,4.761904762,4.5805,9.8,91.61,0.9523809523809523,0.04950493824234202,0.9523809523809523,1.0396037030891825,91.61,0.047619047619047616,0.04950493824234202,1.0396037030891825
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,1/17/2019,15:27,Credit card,662.13,4.761904762,33.1065,4.9,13.512857142857143,0.9523809523809524,0.006849330784560363,0.9523809523809524,0.1438359464757676,13.512857142857143,0.047619047619047616,0.006849330784560363,0.1438359464757676
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,1/12/2019,11:25,Credit card,832.5,4.761904762,41.625,4.4,8.325,0.9523809523809523,0.005447624495352496,0.9523809523809523,0.11440011440240241,8.325,0.047619047619047616,0.005447624495352496,0.11440011440240241
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2/16/2019,15:42,Cash,91.35,4.761904762,4.5675,6.8,91.35,0.9523809523809523,0.04964583899705476,0.9523809523809523,1.04256261893815,91.35,0.047619047619047616,0.04964583899705476,1.04256261893815
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,1/26/2019,16:04,Cash,157.76,4.761904762,7.888,9.1,39.44,0.9523809523809523,0.028747131036897522,0.9523809523809523,0.603689751774848,39.44,0.047619047619047616,0.028747131036897522,0.603689751774848
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,3/9/2019,12:37,Ewallet,121.74,4.761904762,6.087,8.7,30.435,0.9523809523809523,0.03725273034648392,0.9523809523809523,0.7823073372761624,30.435,0.047619047619047616,0.03725273034648392,0.7823073372761624
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,3/14/2019,14:41,Cash,825.8,4.761904762,41.29,5.0,8.258,0.9523809523809523,0.005491822950328109,0.9523809523809523,0.1153282819568903,8.258,0.047619047619047616,0.005491822950328109,0.1153282819568903
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,1/25/2019,14:19,Ewallet,159.9,4.761904762,7.995,7.5,17.766666666666666,0.9523809523809523,0.028362397700944043,0.9523809523809523,0.5956103517198249,17.766666666666666,0.047619047619047616,0.028362397700944043,0.5956103517198249
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,1/26/2019,18:19,Credit card,12.09,4.761904762,0.6045,8.2,12.09,0.9523809523809524,0.37511558249635674,0.9523809523809524,7.87742723242349,12.09,0.04761904761904762,0.37511558249635674,7.87742723242349
149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,1/19/2019,14:08,Credit card,641.9,4.761904762,32.095,6.7,6.419,0.9523809523809523,0.007065193008850215,0.9523809523809523,0.1483690531858545,6.419,0.047619047619047616,0.007065193008850215,0.1483690531858545
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,3/5/2019,16:38,Ewallet,234.93,4.761904762,11.7465,5.4,26.103333333333335,0.9523809523809524,0.01930424974409804,0.9523809523809524,0.40538924462605885,26.103333333333335,0.047619047619047616,0.01930424974409804,0.40538924462605885
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,1/15/2019,10:54,Credit card,167.54,4.761904762,8.377,7.0,41.885,0.9523809523809523,0.02706904257121256,0.9523809523809523,0.5684498939954638,41.885,0.04761904761904762,0.02706904257121256,0.5684498939954638
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,3/18/2019,11:29,Ewallet,299.1,4.761904762,14.955,4.7,33.233333333333334,0.9523809523809524,0.015162645912340195,0.9523809523809524,0.3184155641591441,33.233333333333334,0.047619047619047616,0.015162645912340195,0.3184155641591441
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,3/20/2019,19:28,Credit card,239.73,4.761904762,11.9865,5.0,26.636666666666667,0.9523809523809523,0.01891772991440768,0.9523809523809523,0.39727232820256125,26.636666666666667,0.047619047619047616,0.01891772991440768,0.39727232820256125
188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,1/15/2019,15:01,Credit card,664.7,4.761904762,33.235,5.0,6.647,0.9523809523809526,0.006822848491621713,0.9523809523809526,0.14327981832405598,6.647,0.04761904761904762,0.006822848491621713,0.14327981832405598
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,3/3/2019,20:31,Credit card,202.65,4.761904762,10.1325,6.0,4.135714285714285,0.9523809523809524,0.022379212397636086,0.9523809523809524,0.4699634603503578,4.135714285714285,0.04761904761904762,0.022379212397636086,0.4699634603503578
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,3/19/2019,12:16,Cash,46.2,4.761904762,2.31,6.3,46.2,0.9523809523809524,0.0981633634714492,0.9523809523809524,2.061430632900433,46.2,0.04761904761904762,0.0981633634714492,2.061430632900433
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,3/8/2019,15:27,Cash,88.15,4.761904762,4.4075,8.5,3.526,0.9523809523809524,0.05144807024822408,0.9523809523809524,1.0804094752127058,3.526,0.047619047619047616,0.05144807024822408,1.0804094752127058
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2/27/2019,17:36,Ewallet,157.26,4.761904762,7.863,7.5,17.473333333333333,0.9523809523809523,0.02883853104655318,0.9523809523809523,0.6056091519776167,17.473333333333333,0.04761904761904762,0.02883853104655318,0.6056091519776167
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2/23/2019,20:00,Ewallet,296.37,4.761904762,14.8185,6.4,32.93,0.9523809523809524,0.015302315998181168,0.9523809523809524,0.3213486359618045,32.93,0.04761904761904762,0.015302315998181168,0.3213486359618045
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,3/19/2019,15:29,Ewallet,708.4,4.761904762,35.42,4.7,11.06875,0.9523809523809523,0.006401958487268425,0.9523809523809523,0.13444112823263693,11.06875,0.047619047619047616,0.006401958487268425,0.13444112823263693
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,3/27/2019,15:08,Ewallet,111.34,4.761904762,5.567,6.0,27.835,0.9523809523809524,0.0407324177508618,0.9523809523809524,0.8553807727680978,27.835,0.04761904761904762,0.0407324177508618,0.8553807727680978
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,3/30/2019,19:26,Credit card,580.16,4.761904762,29.008,4.0,9.065,0.9523809523809523,0.007817063210805558,0.9523809523809523,0.16415832742691672,9.065,0.047619047619047616,0.007817063210805558,0.16415832742691672
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2/16/2019,15:53,Ewallet,60.25,4.761904762,3.0125,5.5,2.41,0.9523809523809523,0.07527215589014029,0.9523809523809523,1.5807152736929462,2.41,0.047619047619047616,0.07527215589014029,1.5807152736929462
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,1/18/2019,18:43,Ewallet,174.24,4.761904762,8.712,8.7,2.151111111111111,0.9523809523809524,0.02602816455682365,0.9523809523809524,0.5465914556932967,2.151111111111111,0.047619047619047616,0.02602816455682365,0.5465914556932967
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,3/30/2019,14:58,Cash,421.26,4.761904762,21.063,7.4,11.701666666666666,0.9523809523809524,0.0107656729629705,0.9523809523809524,0.22607913222238052,11.701666666666666,0.047619047619047616,0.0107656729629705,0.22607913222238052
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,3/20/2019,19:55,Cash,33.63,4.761904762,1.6815,5.6,33.63,0.9523809523809524,0.1348542192203673,0.9523809523809524,2.8319386036277137,33.63,0.047619047619047616,0.1348542192203673,2.8319386036277137
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,1/16/2019,15:10,Cash,30.98,4.761904762,1.549,6.3,7.745,0.9523809523809523,0.14638952202649944,0.9523809523809523,3.0741799625564883,7.745,0.04761904761904761,0.14638952202649944,3.0741799625564883
